geometry
"POLYGON ((120722.6247007591 464808.69011467765, 120597.6247007591 465025.19646562374, 120347.6247007591 465025.19646562374, 120222.6247007591 464808.69011467765, 120347.6247007591 464592.18376373156, 120597.6247007591 464592.18376373156, 120722.6247007591 464808.69011467765))"
"POLYGON ((121155.63740265131 464808.69011467765, 121030.63740265131 465025.19646562374, 120780.63740265131 465025.19646562374, 120655.63740265131 464808.69011467765, 120780.63740265131 464592.18376373156, 121030.63740265131 464592.18376373156, 121155.63740265131 464808.69011467765))"
"POLYGON ((121588.65010454353 464808.69011467765, 121463.65010454353 465025.19646562374, 121213.65010454353 465025.19646562374, 121088.65010454353 464808.69011467765, 121213.65010454353 464592.18376373156, 121463.65010454353 464592.18376373156, 121588.65010454353 464808.69011467765))"
"POLYGON ((122021.66280643575 464808.69011467765, 121896.66280643575 465025.19646562374, 121646.66280643575 465025.19646562374, 121521.66280643575 464808.69011467765, 121646.66280643575 464592.18376373156, 121896.66280643575 464592.18376373156, 122021.66280643575 464808.69011467765))"
"POLYGON ((122454.67550832797 464808.69011467765, 122329.67550832797 465025.19646562374, 122079.67550832797 465025.19646562374, 121954.67550832797 464808.69011467765, 122079.67550832797 464592.18376373156, 122329.67550832797 464592.18376373156, 122454.67550832797 464808.69011467765))"
"POLYGON ((122887.68821022019 464808.69011467765, 122762.68821022019 465025.19646562374, 122512.68821022019 465025.19646562374, 122387.68821022019 464808.69011467765, 122512.68821022019 464592.18376373156, 122762.68821022019 464592.18376373156, 122887.68821022019 464808.69011467765))"
"POLYGON ((123320.70091211241 464808.69011467765, 123195.70091211241 465025.19646562374, 122945.70091211241 465025.19646562374, 122820.70091211241 464808.69011467765, 122945.70091211241 464592.18376373156, 123195.70091211241 464592.18376373156, 123320.70091211241 464808.69011467765))"
"POLYGON ((123753.71361400464 464808.69011467765, 123628.71361400464 465025.19646562374, 123378.71361400464 465025.19646562374, 123253.71361400464 464808.69011467765, 123378.71361400464 464592.18376373156, 123628.71361400464 464592.18376373156, 123753.71361400464 464808.69011467765))"
"POLYGON ((124186.72631589684 464808.69011467765, 124061.72631589684 465025.19646562374, 123811.72631589684 465025.19646562374, 123686.72631589684 464808.69011467765, 123811.72631589684 464592.18376373156, 124061.72631589684 464592.18376373156, 124186.72631589684 464808.69011467765))"
"POLYGON ((124619.73901778906 464808.69011467765, 124494.73901778906 465025.19646562374, 124244.73901778906 465025.19646562374, 124119.73901778906 464808.69011467765, 124244.73901778906 464592.18376373156, 124494.73901778906 464592.18376373156, 124619.73901778906 464808.69011467765))"
"POLYGON ((125052.75171968128 464808.69011467765, 124927.75171968128 465025.19646562374, 124677.75171968128 465025.19646562374, 124552.75171968128 464808.69011467765, 124677.75171968128 464592.18376373156, 124927.75171968128 464592.18376373156, 125052.75171968128 464808.69011467765))"
"POLYGON ((125485.7644215735 464808.69011467765, 125360.7644215735 465025.19646562374, 125110.7644215735 465025.19646562374, 124985.7644215735 464808.69011467765, 125110.7644215735 464592.18376373156, 125360.7644215735 464592.18376373156, 125485.7644215735 464808.69011467765))"
"POLYGON ((125918.77712346573 464808.69011467765, 125793.77712346573 465025.19646562374, 125543.77712346573 465025.19646562374, 125418.77712346573 464808.69011467765, 125543.77712346573 464592.18376373156, 125793.77712346573 464592.18376373156, 125918.77712346573 464808.69011467765))"
"POLYGON ((126351.78982535795 464808.69011467765, 126226.78982535795 465025.19646562374, 125976.78982535795 465025.19646562374, 125851.78982535795 464808.69011467765, 125976.78982535795 464592.18376373156, 126226.78982535795 464592.18376373156, 126351.78982535795 464808.69011467765))"
"POLYGON ((126784.80252725017 464808.69011467765, 126659.80252725017 465025.19646562374, 126409.80252725017 465025.19646562374, 126284.80252725017 464808.69011467765, 126409.80252725017 464592.18376373156, 126659.80252725017 464592.18376373156, 126784.80252725017 464808.69011467765))"
"POLYGON ((127217.81522914239 464808.69011467765, 127092.81522914239 465025.19646562374, 126842.81522914239 465025.19646562374, 126717.81522914239 464808.69011467765, 126842.81522914239 464592.18376373156, 127092.81522914239 464592.18376373156, 127217.81522914239 464808.69011467765))"
"POLYGON ((127650.82793103461 464808.69011467765, 127525.82793103461 465025.19646562374, 127275.82793103461 465025.19646562374, 127150.82793103461 464808.69011467765, 127275.82793103461 464592.18376373156, 127525.82793103461 464592.18376373156, 127650.82793103461 464808.69011467765))"
"POLYGON ((128083.84063292682 464808.69011467765, 127958.84063292682 465025.19646562374, 127708.84063292682 465025.19646562374, 127583.84063292682 464808.69011467765, 127708.84063292682 464592.18376373156, 127958.84063292682 464592.18376373156, 128083.84063292682 464808.69011467765))"
"POLYGON ((128516.85333481904 464808.69011467765, 128391.85333481904 465025.19646562374, 128141.85333481904 465025.19646562374, 128016.85333481904 464808.69011467765, 128141.85333481904 464592.18376373156, 128391.85333481904 464592.18376373156, 128516.85333481904 464808.69011467765))"
"POLYGON ((128949.86603671126 464808.69011467765, 128824.86603671126 465025.19646562374, 128574.86603671126 465025.19646562374, 128449.86603671126 464808.69011467765, 128574.86603671126 464592.18376373156, 128824.86603671126 464592.18376373156, 128949.86603671126 464808.69011467765))"
"POLYGON ((129382.87873860348 464808.69011467765, 129257.87873860348 465025.19646562374, 129007.87873860348 465025.19646562374, 128882.87873860348 464808.69011467765, 129007.87873860348 464592.18376373156, 129257.87873860348 464592.18376373156, 129382.87873860348 464808.69011467765))"
"POLYGON ((129815.8914404957 464808.69011467765, 129690.8914404957 465025.19646562374, 129440.8914404957 465025.19646562374, 129315.8914404957 464808.69011467765, 129440.8914404957 464592.18376373156, 129690.8914404957 464592.18376373156, 129815.8914404957 464808.69011467765))"
"POLYGON ((130248.90414238792 464808.69011467765, 130123.90414238792 465025.19646562374, 129873.90414238792 465025.19646562374, 129748.90414238792 464808.69011467765, 129873.90414238792 464592.18376373156, 130123.90414238792 464592.18376373156, 130248.90414238792 464808.69011467765))"
"POLYGON ((130681.91684428015 464808.69011467765, 130556.91684428015 465025.19646562374, 130306.91684428015 465025.19646562374, 130181.91684428015 464808.69011467765, 130306.91684428015 464592.18376373156, 130556.91684428015 464592.18376373156, 130681.91684428015 464808.69011467765))"
"POLYGON ((131114.92954617235 464808.69011467765, 130989.92954617235 465025.19646562374, 130739.92954617235 465025.19646562374, 130614.92954617235 464808.69011467765, 130739.92954617235 464592.18376373156, 130989.92954617235 464592.18376373156, 131114.92954617235 464808.69011467765))"
"POLYGON ((131547.9422480646 464808.69011467765, 131422.9422480646 465025.19646562374, 131172.9422480646 465025.19646562374, 131047.94224806459 464808.69011467765, 131172.9422480646 464592.18376373156, 131422.9422480646 464592.18376373156, 131547.9422480646 464808.69011467765))"
"POLYGON ((131980.9549499568 464808.69011467765, 131855.9549499568 465025.19646562374, 131605.9549499568 465025.19646562374, 131480.9549499568 464808.69011467765, 131605.9549499568 464592.18376373156, 131855.9549499568 464592.18376373156, 131980.9549499568 464808.69011467765))"
"POLYGON ((132413.96765184903 464808.69011467765, 132288.96765184903 465025.19646562374, 132038.96765184903 465025.19646562374, 131913.96765184903 464808.69011467765, 132038.96765184903 464592.18376373156, 132288.96765184903 464592.18376373156, 132413.96765184903 464808.69011467765))"
"POLYGON ((132846.98035374124 464808.69011467765, 132721.98035374124 465025.19646562374, 132471.98035374124 465025.19646562374, 132346.98035374124 464808.69011467765, 132471.98035374124 464592.18376373156, 132721.98035374124 464592.18376373156, 132846.98035374124 464808.69011467765))"
"POLYGON ((133279.99305563344 464808.69011467765, 133154.99305563344 465025.19646562374, 132904.99305563344 465025.19646562374, 132779.99305563344 464808.69011467765, 132904.99305563344 464592.18376373156, 133154.99305563344 464592.18376373156, 133279.99305563344 464808.69011467765))"
"POLYGON ((133713.00575752568 464808.69011467765, 133588.00575752568 465025.19646562374, 133338.00575752568 465025.19646562374, 133213.00575752568 464808.69011467765, 133338.00575752568 464592.18376373156, 133588.00575752568 464592.18376373156, 133713.00575752568 464808.69011467765))"
"POLYGON ((134146.0184594179 464808.69011467765, 134021.0184594179 465025.19646562374, 133771.0184594179 465025.19646562374, 133646.0184594179 464808.69011467765, 133771.0184594179 464592.18376373156, 134021.0184594179 464592.18376373156, 134146.0184594179 464808.69011467765))"
"POLYGON ((134579.03116131012 464808.69011467765, 134454.03116131012 465025.19646562374, 134204.03116131012 465025.19646562374, 134079.03116131012 464808.69011467765, 134204.03116131012 464592.18376373156, 134454.03116131012 464592.18376373156, 134579.03116131012 464808.69011467765))"
"POLYGON ((135012.04386320233 464808.69011467765, 134887.04386320233 465025.19646562374, 134637.04386320233 465025.19646562374, 134512.04386320233 464808.69011467765, 134637.04386320233 464592.18376373156, 134887.04386320233 464592.18376373156, 135012.04386320233 464808.69011467765))"
"POLYGON ((135445.05656509456 464808.69011467765, 135320.05656509456 465025.19646562374, 135070.05656509456 465025.19646562374, 134945.05656509456 464808.69011467765, 135070.05656509456 464592.18376373156, 135320.05656509456 464592.18376373156, 135445.05656509456 464808.69011467765))"
"POLYGON ((135878.06926698677 464808.69011467765, 135753.06926698677 465025.19646562374, 135503.06926698677 465025.19646562374, 135378.06926698677 464808.69011467765, 135503.06926698677 464592.18376373156, 135753.06926698677 464592.18376373156, 135878.06926698677 464808.69011467765))"
"POLYGON ((136311.08196887898 464808.69011467765, 136186.08196887898 465025.19646562374, 135936.08196887898 465025.19646562374, 135811.08196887898 464808.69011467765, 135936.08196887898 464592.18376373156, 136186.08196887898 464592.18376373156, 136311.08196887898 464808.69011467765))"
"POLYGON ((136744.0946707712 464808.69011467765, 136619.0946707712 465025.19646562374, 136369.0946707712 465025.19646562374, 136244.0946707712 464808.69011467765, 136369.0946707712 464592.18376373156, 136619.0946707712 464592.18376373156, 136744.0946707712 464808.69011467765))"
"POLYGON ((137177.10737266342 464808.69011467765, 137052.10737266342 465025.19646562374, 136802.10737266342 465025.19646562374, 136677.10737266342 464808.69011467765, 136802.10737266342 464592.18376373156, 137052.10737266342 464592.18376373156, 137177.10737266342 464808.69011467765))"
"POLYGON ((137610.12007455566 464808.69011467765, 137485.12007455566 465025.19646562374, 137235.12007455566 465025.19646562374, 137110.12007455566 464808.69011467765, 137235.12007455566 464592.18376373156, 137485.12007455566 464592.18376373156, 137610.12007455566 464808.69011467765))"
"POLYGON ((138043.13277644786 464808.69011467765, 137918.13277644786 465025.19646562374, 137668.13277644786 465025.19646562374, 137543.13277644786 464808.69011467765, 137668.13277644786 464592.18376373156, 137918.13277644786 464592.18376373156, 138043.13277644786 464808.69011467765))"
"POLYGON ((138476.1454783401 464808.69011467765, 138351.1454783401 465025.19646562374, 138101.1454783401 465025.19646562374, 137976.1454783401 464808.69011467765, 138101.1454783401 464592.18376373156, 138351.1454783401 464592.18376373156, 138476.1454783401 464808.69011467765))"
"POLYGON ((138909.1581802323 464808.69011467765, 138784.1581802323 465025.19646562374, 138534.1581802323 465025.19646562374, 138409.1581802323 464808.69011467765, 138534.1581802323 464592.18376373156, 138784.1581802323 464592.18376373156, 138909.1581802323 464808.69011467765))"
"POLYGON ((139342.1708821245 464808.69011467765, 139217.1708821245 465025.19646562374, 138967.1708821245 465025.19646562374, 138842.1708821245 464808.69011467765, 138967.1708821245 464592.18376373156, 139217.1708821245 464592.18376373156, 139342.1708821245 464808.69011467765))"
"POLYGON ((139775.18358401675 464808.69011467765, 139650.18358401675 465025.19646562374, 139400.18358401675 465025.19646562374, 139275.18358401675 464808.69011467765, 139400.18358401675 464592.18376373156, 139650.18358401675 464592.18376373156, 139775.18358401675 464808.69011467765))"
"POLYGON ((140208.19628590895 464808.69011467765, 140083.19628590895 465025.19646562374, 139833.19628590895 465025.19646562374, 139708.19628590895 464808.69011467765, 139833.19628590895 464592.18376373156, 140083.19628590895 464592.18376373156, 140208.19628590895 464808.69011467765))"
"POLYGON ((140641.2089878012 464808.69011467765, 140516.2089878012 465025.19646562374, 140266.2089878012 465025.19646562374, 140141.2089878012 464808.69011467765, 140266.2089878012 464592.18376373156, 140516.2089878012 464592.18376373156, 140641.2089878012 464808.69011467765))"
"POLYGON ((141074.2216896934 464808.69011467765, 140949.2216896934 465025.19646562374, 140699.2216896934 465025.19646562374, 140574.2216896934 464808.69011467765, 140699.2216896934 464592.18376373156, 140949.2216896934 464592.18376373156, 141074.2216896934 464808.69011467765))"
"POLYGON ((141507.23439158563 464808.69011467765, 141382.23439158563 465025.19646562374, 141132.23439158563 465025.19646562374, 141007.23439158563 464808.69011467765, 141132.23439158563 464592.18376373156, 141382.23439158563 464592.18376373156, 141507.23439158563 464808.69011467765))"
"POLYGON ((141940.24709347784 464808.69011467765, 141815.24709347784 465025.19646562374, 141565.24709347784 465025.19646562374, 141440.24709347784 464808.69011467765, 141565.24709347784 464592.18376373156, 141815.24709347784 464592.18376373156, 141940.24709347784 464808.69011467765))"
"POLYGON ((142373.25979537005 464808.69011467765, 142248.25979537005 465025.19646562374, 141998.25979537005 465025.19646562374, 141873.25979537005 464808.69011467765, 141998.25979537005 464592.18376373156, 142248.25979537005 464592.18376373156, 142373.25979537005 464808.69011467765))"
"POLYGON ((142806.27249726228 464808.69011467765, 142681.27249726228 465025.19646562374, 142431.27249726228 465025.19646562374, 142306.27249726228 464808.69011467765, 142431.27249726228 464592.18376373156, 142681.27249726228 464592.18376373156, 142806.27249726228 464808.69011467765))"
"POLYGON ((143239.2851991545 464808.69011467765, 143114.2851991545 465025.19646562374, 142864.2851991545 465025.19646562374, 142739.2851991545 464808.69011467765, 142864.2851991545 464592.18376373156, 143114.2851991545 464592.18376373156, 143239.2851991545 464808.69011467765))"
"POLYGON ((143672.29790104672 464808.69011467765, 143547.29790104672 465025.19646562374, 143297.29790104672 465025.19646562374, 143172.29790104672 464808.69011467765, 143297.29790104672 464592.18376373156, 143547.29790104672 464592.18376373156, 143672.29790104672 464808.69011467765))"
"POLYGON ((144105.31060293893 464808.69011467765, 143980.31060293893 465025.19646562374, 143730.31060293893 465025.19646562374, 143605.31060293893 464808.69011467765, 143730.31060293893 464592.18376373156, 143980.31060293893 464592.18376373156, 144105.31060293893 464808.69011467765))"
"POLYGON ((144538.32330483117 464808.69011467765, 144413.32330483117 465025.19646562374, 144163.32330483117 465025.19646562374, 144038.32330483117 464808.69011467765, 144163.32330483117 464592.18376373156, 144413.32330483117 464592.18376373156, 144538.32330483117 464808.69011467765))"
"POLYGON ((144971.33600672337 464808.69011467765, 144846.33600672337 465025.19646562374, 144596.33600672337 465025.19646562374, 144471.33600672337 464808.69011467765, 144596.33600672337 464592.18376373156, 144846.33600672337 464592.18376373156, 144971.33600672337 464808.69011467765))"
"POLYGON ((145404.34870861558 464808.69011467765, 145279.34870861558 465025.19646562374, 145029.34870861558 465025.19646562374, 144904.34870861558 464808.69011467765, 145029.34870861558 464592.18376373156, 145279.34870861558 464592.18376373156, 145404.34870861558 464808.69011467765))"
"POLYGON ((145837.36141050782 464808.69011467765, 145712.36141050782 465025.19646562374, 145462.36141050782 465025.19646562374, 145337.36141050782 464808.69011467765, 145462.36141050782 464592.18376373156, 145712.36141050782 464592.18376373156, 145837.36141050782 464808.69011467765))"
"POLYGON ((146270.37411240005 464808.69011467765, 146145.37411240005 465025.19646562374, 145895.37411240005 465025.19646562374, 145770.37411240005 464808.69011467765, 145895.37411240005 464592.18376373156, 146145.37411240005 464592.18376373156, 146270.37411240005 464808.69011467765))"
"POLYGON ((146703.38681429226 464808.69011467765, 146578.38681429226 465025.19646562374, 146328.38681429226 465025.19646562374, 146203.38681429226 464808.69011467765, 146328.38681429226 464592.18376373156, 146578.38681429226 464592.18376373156, 146703.38681429226 464808.69011467765))"
"POLYGON ((147136.39951618447 464808.69011467765, 147011.39951618447 465025.19646562374, 146761.39951618447 465025.19646562374, 146636.39951618447 464808.69011467765, 146761.39951618447 464592.18376373156, 147011.39951618447 464592.18376373156, 147136.39951618447 464808.69011467765))"
"POLYGON ((147569.4122180767 464808.69011467765, 147444.4122180767 465025.19646562374, 147194.4122180767 465025.19646562374, 147069.4122180767 464808.69011467765, 147194.4122180767 464592.18376373156, 147444.4122180767 464592.18376373156, 147569.4122180767 464808.69011467765))"
"POLYGON ((148002.4249199689 464808.69011467765, 147877.4249199689 465025.19646562374, 147627.4249199689 465025.19646562374, 147502.4249199689 464808.69011467765, 147627.4249199689 464592.18376373156, 147877.4249199689 464592.18376373156, 148002.4249199689 464808.69011467765))"
"POLYGON ((148435.4376218611 464808.69011467765, 148310.4376218611 465025.19646562374, 148060.4376218611 465025.19646562374, 147935.4376218611 464808.69011467765, 148060.4376218611 464592.18376373156, 148310.4376218611 464592.18376373156, 148435.4376218611 464808.69011467765))"
"POLYGON ((148868.45032375335 464808.69011467765, 148743.45032375335 465025.19646562374, 148493.45032375335 465025.19646562374, 148368.45032375335 464808.69011467765, 148493.45032375335 464592.18376373156, 148743.45032375335 464592.18376373156, 148868.45032375335 464808.69011467765))"
"POLYGON ((149301.4630256456 464808.69011467765, 149176.4630256456 465025.19646562374, 148926.4630256456 465025.19646562374, 148801.4630256456 464808.69011467765, 148926.4630256456 464592.18376373156, 149176.4630256456 464592.18376373156, 149301.4630256456 464808.69011467765))"
"POLYGON ((149734.4757275378 464808.69011467765, 149609.4757275378 465025.19646562374, 149359.4757275378 465025.19646562374, 149234.4757275378 464808.69011467765, 149359.4757275378 464592.18376373156, 149609.4757275378 464592.18376373156, 149734.4757275378 464808.69011467765))"
"POLYGON ((150167.48842943 464808.69011467765, 150042.48842943 465025.19646562374, 149792.48842943 465025.19646562374, 149667.48842943 464808.69011467765, 149792.48842943 464592.18376373156, 150042.48842943 464592.18376373156, 150167.48842943 464808.69011467765))"
"POLYGON ((150600.50113132223 464808.69011467765, 150475.50113132223 465025.19646562374, 150225.50113132223 465025.19646562374, 150100.50113132223 464808.69011467765, 150225.50113132223 464592.18376373156, 150475.50113132223 464592.18376373156, 150600.50113132223 464808.69011467765))"
"POLYGON ((151033.51383321444 464808.69011467765, 150908.51383321444 465025.19646562374, 150658.51383321444 465025.19646562374, 150533.51383321444 464808.69011467765, 150658.51383321444 464592.18376373156, 150908.51383321444 464592.18376373156, 151033.51383321444 464808.69011467765))"
"POLYGON ((151466.52653510665 464808.69011467765, 151341.52653510665 465025.19646562374, 151091.52653510665 465025.19646562374, 150966.52653510665 464808.69011467765, 151091.52653510665 464592.18376373156, 151341.52653510665 464592.18376373156, 151466.52653510665 464808.69011467765))"
"POLYGON ((151899.53923699888 464808.69011467765, 151774.53923699888 465025.19646562374, 151524.53923699888 465025.19646562374, 151399.53923699888 464808.69011467765, 151524.53923699888 464592.18376373156, 151774.53923699888 464592.18376373156, 151899.53923699888 464808.69011467765))"
"POLYGON ((152332.55193889112 464808.69011467765, 152207.55193889112 465025.19646562374, 151957.55193889112 465025.19646562374, 151832.55193889112 464808.69011467765, 151957.55193889112 464592.18376373156, 152207.55193889112 464592.18376373156, 152332.55193889112 464808.69011467765))"
"POLYGON ((152765.56464078333 464808.69011467765, 152640.56464078333 465025.19646562374, 152390.56464078333 465025.19646562374, 152265.56464078333 464808.69011467765, 152390.56464078333 464592.18376373156, 152640.56464078333 464592.18376373156, 152765.56464078333 464808.69011467765))"
"POLYGON ((153198.57734267553 464808.69011467765, 153073.57734267553 465025.19646562374, 152823.57734267553 465025.19646562374, 152698.57734267553 464808.69011467765, 152823.57734267553 464592.18376373156, 153073.57734267553 464592.18376373156, 153198.57734267553 464808.69011467765))"
"POLYGON ((153631.59004456777 464808.69011467765, 153506.59004456777 465025.19646562374, 153256.59004456777 465025.19646562374, 153131.59004456777 464808.69011467765, 153256.59004456777 464592.18376373156, 153506.59004456777 464592.18376373156, 153631.59004456777 464808.69011467765))"
"POLYGON ((154064.60274645998 464808.69011467765, 153939.60274645998 465025.19646562374, 153689.60274645998 465025.19646562374, 153564.60274645998 464808.69011467765, 153689.60274645998 464592.18376373156, 153939.60274645998 464592.18376373156, 154064.60274645998 464808.69011467765))"
"POLYGON ((154497.61544835218 464808.69011467765, 154372.61544835218 465025.19646562374, 154122.61544835218 465025.19646562374, 153997.61544835218 464808.69011467765, 154122.61544835218 464592.18376373156, 154372.61544835218 464592.18376373156, 154497.61544835218 464808.69011467765))"
"POLYGON ((154930.62815024442 464808.69011467765, 154805.62815024442 465025.19646562374, 154555.62815024442 465025.19646562374, 154430.62815024442 464808.69011467765, 154555.62815024442 464592.18376373156, 154805.62815024442 464592.18376373156, 154930.62815024442 464808.69011467765))"
"POLYGON ((155363.64085213665 464808.69011467765, 155238.64085213665 465025.19646562374, 154988.64085213665 465025.19646562374, 154863.64085213665 464808.69011467765, 154988.64085213665 464592.18376373156, 155238.64085213665 464592.18376373156, 155363.64085213665 464808.69011467765))"
"POLYGON ((155796.65355402886 464808.69011467765, 155671.65355402886 465025.19646562374, 155421.65355402886 465025.19646562374, 155296.65355402886 464808.69011467765, 155421.65355402886 464592.18376373156, 155671.65355402886 464592.18376373156, 155796.65355402886 464808.69011467765))"
"POLYGON ((156229.66625592107 464808.69011467765, 156104.66625592107 465025.19646562374, 155854.66625592107 465025.19646562374, 155729.66625592107 464808.69011467765, 155854.66625592107 464592.18376373156, 156104.66625592107 464592.18376373156, 156229.66625592107 464808.69011467765))"
"POLYGON ((156662.6789578133 464808.69011467765, 156537.6789578133 465025.19646562374, 156287.6789578133 465025.19646562374, 156162.6789578133 464808.69011467765, 156287.6789578133 464592.18376373156, 156537.6789578133 464592.18376373156, 156662.6789578133 464808.69011467765))"
"POLYGON ((157095.6916597055 464808.69011467765, 156970.6916597055 465025.19646562374, 156720.6916597055 465025.19646562374, 156595.6916597055 464808.69011467765, 156720.6916597055 464592.18376373156, 156970.6916597055 464592.18376373156, 157095.6916597055 464808.69011467765))"
"POLYGON ((157528.70436159775 464808.69011467765, 157403.70436159775 465025.19646562374, 157153.70436159775 465025.19646562374, 157028.70436159775 464808.69011467765, 157153.70436159775 464592.18376373156, 157403.70436159775 464592.18376373156, 157528.70436159775 464808.69011467765))"
"POLYGON ((157961.71706348995 464808.69011467765, 157836.71706348995 465025.19646562374, 157586.71706348995 465025.19646562374, 157461.71706348995 464808.69011467765, 157586.71706348995 464592.18376373156, 157836.71706348995 464592.18376373156, 157961.71706348995 464808.69011467765))"
"POLYGON ((118341.05484035188 465183.69011467765, 118216.05484035188 465400.19646562374, 117966.05484035188 465400.19646562374, 117841.05484035188 465183.69011467765, 117966.05484035188 464967.18376373156, 118216.05484035188 464967.18376373156, 118341.05484035188 465183.69011467765))"
"POLYGON ((118774.0675422441 465183.69011467765, 118649.0675422441 465400.19646562374, 118399.0675422441 465400.19646562374, 118274.0675422441 465183.69011467765, 118399.0675422441 464967.18376373156, 118649.0675422441 464967.18376373156, 118774.0675422441 465183.69011467765))"
"POLYGON ((119207.08024413632 465183.69011467765, 119082.08024413632 465400.19646562374, 118832.08024413632 465400.19646562374, 118707.08024413632 465183.69011467765, 118832.08024413632 464967.18376373156, 119082.08024413632 464967.18376373156, 119207.08024413632 465183.69011467765))"
"POLYGON ((119640.09294602854 465183.69011467765, 119515.09294602854 465400.19646562374, 119265.09294602854 465400.19646562374, 119140.09294602854 465183.69011467765, 119265.09294602854 464967.18376373156, 119515.09294602854 464967.18376373156, 119640.09294602854 465183.69011467765))"
"POLYGON ((120073.10564792076 465183.69011467765, 119948.10564792076 465400.19646562374, 119698.10564792076 465400.19646562374, 119573.10564792076 465183.69011467765, 119698.10564792076 464967.18376373156, 119948.10564792076 464967.18376373156, 120073.10564792076 465183.69011467765))"
"POLYGON ((120506.11834981298 465183.69011467765, 120381.11834981298 465400.19646562374, 120131.11834981298 465400.19646562374, 120006.11834981298 465183.69011467765, 120131.11834981298 464967.18376373156, 120381.11834981298 464967.18376373156, 120506.11834981298 465183.69011467765))"
"POLYGON ((120939.1310517052 465183.69011467765, 120814.1310517052 465400.19646562374, 120564.1310517052 465400.19646562374, 120439.1310517052 465183.69011467765, 120564.1310517052 464967.18376373156, 120814.1310517052 464967.18376373156, 120939.1310517052 465183.69011467765))"
"POLYGON ((121372.14375359741 465183.69011467765, 121247.14375359741 465400.19646562374, 120997.14375359741 465400.19646562374, 120872.14375359741 465183.69011467765, 120997.14375359741 464967.18376373156, 121247.14375359741 464967.18376373156, 121372.14375359741 465183.69011467765))"
"POLYGON ((121805.15645548963 465183.69011467765, 121680.15645548963 465400.19646562374, 121430.15645548963 465400.19646562374, 121305.15645548963 465183.69011467765, 121430.15645548963 464967.18376373156, 121680.15645548963 464967.18376373156, 121805.15645548963 465183.69011467765))"
"POLYGON ((122238.16915738185 465183.69011467765, 122113.16915738185 465400.19646562374, 121863.16915738185 465400.19646562374, 121738.16915738185 465183.69011467765, 121863.16915738185 464967.18376373156, 122113.16915738185 464967.18376373156, 122238.16915738185 465183.69011467765))"
"POLYGON ((122671.18185927407 465183.69011467765, 122546.18185927407 465400.19646562374, 122296.18185927407 465400.19646562374, 122171.18185927407 465183.69011467765, 122296.18185927407 464967.18376373156, 122546.18185927407 464967.18376373156, 122671.18185927407 465183.69011467765))"
"POLYGON ((123104.1945611663 465183.69011467765, 122979.1945611663 465400.19646562374, 122729.1945611663 465400.19646562374, 122604.1945611663 465183.69011467765, 122729.1945611663 464967.18376373156, 122979.1945611663 464967.18376373156, 123104.1945611663 465183.69011467765))"
"POLYGON ((123537.20726305852 465183.69011467765, 123412.20726305852 465400.19646562374, 123162.20726305852 465400.19646562374, 123037.20726305852 465183.69011467765, 123162.20726305852 464967.18376373156, 123412.20726305852 464967.18376373156, 123537.20726305852 465183.69011467765))"
"POLYGON ((123970.21996495074 465183.69011467765, 123845.21996495074 465400.19646562374, 123595.21996495074 465400.19646562374, 123470.21996495074 465183.69011467765, 123595.21996495074 464967.18376373156, 123845.21996495074 464967.18376373156, 123970.21996495074 465183.69011467765))"
"POLYGON ((124403.23266684295 465183.69011467765, 124278.23266684295 465400.19646562374, 124028.23266684295 465400.19646562374, 123903.23266684295 465183.69011467765, 124028.23266684295 464967.18376373156, 124278.23266684295 464967.18376373156, 124403.23266684295 465183.69011467765))"
"POLYGON ((124836.24536873517 465183.69011467765, 124711.24536873517 465400.19646562374, 124461.24536873517 465400.19646562374, 124336.24536873517 465183.69011467765, 124461.24536873517 464967.18376373156, 124711.24536873517 464967.18376373156, 124836.24536873517 465183.69011467765))"
"POLYGON ((125269.25807062739 465183.69011467765, 125144.25807062739 465400.19646562374, 124894.25807062739 465400.19646562374, 124769.25807062739 465183.69011467765, 124894.25807062739 464967.18376373156, 125144.25807062739 464967.18376373156, 125269.25807062739 465183.69011467765))"
"POLYGON ((125702.27077251961 465183.69011467765, 125577.27077251961 465400.19646562374, 125327.27077251961 465400.19646562374, 125202.27077251961 465183.69011467765, 125327.27077251961 464967.18376373156, 125577.27077251961 464967.18376373156, 125702.27077251961 465183.69011467765))"
"POLYGON ((126135.28347441183 465183.69011467765, 126010.28347441183 465400.19646562374, 125760.28347441183 465400.19646562374, 125635.28347441183 465183.69011467765, 125760.28347441183 464967.18376373156, 126010.28347441183 464967.18376373156, 126135.28347441183 465183.69011467765))"
"POLYGON ((126568.29617630405 465183.69011467765, 126443.29617630405 465400.19646562374, 126193.29617630405 465400.19646562374, 126068.29617630405 465183.69011467765, 126193.29617630405 464967.18376373156, 126443.29617630405 464967.18376373156, 126568.29617630405 465183.69011467765))"
"POLYGON ((127001.30887819627 465183.69011467765, 126876.30887819627 465400.19646562374, 126626.30887819627 465400.19646562374, 126501.30887819627 465183.69011467765, 126626.30887819627 464967.18376373156, 126876.30887819627 464967.18376373156, 127001.30887819627 465183.69011467765))"
"POLYGON ((127434.3215800885 465183.69011467765, 127309.3215800885 465400.19646562374, 127059.3215800885 465400.19646562374, 126934.3215800885 465183.69011467765, 127059.3215800885 464967.18376373156, 127309.3215800885 464967.18376373156, 127434.3215800885 465183.69011467765))"
